Node ID,Node Statement,"Node ID, Node Statement"
c_LNug,"The 1999 'Battle of Seattle' was a large-scale protest where approximately 40,000 people gathered to demonstrate against World Trade Organization (WTO) policies and economic globalization, marking a significant moment in the anti-globalization movement.","c_LNug, The 1999 'Battle of Seattle' was a large-scale protest where approximately 40,000 people gathered to demonstrate against World Trade Organization (WTO) policies and economic globalization, marking a significant moment in the anti-globalization movement."
c_adiF,"After 2009, China banned Twitter and Facebook, replacing them with the state-monitored social media platform Weibo, demonstrating resistance to foreign technology and control over information.","c_adiF, After 2009, China banned Twitter and Facebook, replacing them with the state-monitored social media platform Weibo, demonstrating resistance to foreign technology and control over information."
c_olKp,"In the latter half of the 20th century and into the 21st, while North Korea adopted policies to completely resist both economic and cultural globalization, countries such as Saudi Arabia and China embraced free trade to boost their economies yet maintained strict controls on the flow of ideas and culture to safeguard their national identities.","c_olKp, In the latter half of the 20th century and into the 21st, while North Korea adopted policies to completely resist both economic and cultural globalization, countries such as Saudi Arabia and China embraced free trade to boost their economies yet maintained strict controls on the flow of ideas and culture to safeguard their national identities."
c_0kmB,"After World War II, international organizations such as GATT were created to help build a global economic system that was later managed by the WTO.","c_0kmB, After World War II, international organizations such as GATT were created to help build a global economic system that was later managed by the WTO."
c_asd5,"Since the rise of globalization, critics have argued that it obscures the true costs of production by disconnecting consumers from the exploitative labor practices and environmental degradation involved in making everyday products.","c_asd5, Since the rise of globalization, critics have argued that it obscures the true costs of production by disconnecting consumers from the exploitative labor practices and environmental degradation involved in making everyday products."
c_og89,The General Agreement on Tariffs and Trade (GATT) is an international treaty established in 1947 that reduced tariffs and other trade barriers to promote freer global trade.,"c_og89, The General Agreement on Tariffs and Trade (GATT) is an international treaty established in 1947 that reduced tariffs and other trade barriers to promote freer global trade."
c_We20,"Weibo is a Chinese microblogging platform, often considered an alternative to Twitter and Facebook.","c_We20, Weibo is a Chinese microblogging platform, often considered an alternative to Twitter and Facebook."
KC-6.3.IV.iv,Responses to rising cultural and economic globalization took a variety of forms.,"KC-6.3.IV.iv, Responses to rising cultural and economic globalization took a variety of forms."
RP_Ns9q,"Mass protest movements—such as civil rights campaigns, anti-war demonstrations, and pro-democracy uprisings—reshaped governments and policies while facing continued resistance.","RP_Ns9q, Mass protest movements—such as civil rights campaigns, anti-war demonstrations, and pro-democracy uprisings—reshaped governments and policies while facing continued resistance."
IU_SRed,"Labor exploitation in developing countries, exemplified by child labor in West Africa and the Rana Plaza collapse in Bangladesh, sparked backlash against multinational corporations and calls for fair trade policies.","IU_SRed, Labor exploitation in developing countries, exemplified by child labor in West Africa and the Rana Plaza collapse in Bangladesh, sparked backlash against multinational corporations and calls for fair trade policies."
IU_5Hv4,"Debt burdens in developing nations fueled economic crises, prompting calls for debt relief and restructuring to prevent financial collapse.","IU_5Hv4, Debt burdens in developing nations fueled economic crises, prompting calls for debt relief and restructuring to prevent financial collapse."
c_TT0K,"Global health disparities persist, with poverty and unequal access to medical technologies contributing to the persistence of diseases like malaria and lower life expectancies in developing nations compared to wealthier countries.","c_TT0K, Global health disparities persist, with poverty and unequal access to medical technologies contributing to the persistence of diseases like malaria and lower life expectancies in developing nations compared to wealthier countries."
c_a8Em,"The HIV/AIDS epidemic since the late 20th century has disproportionately affected developing nations, especially sub-Saharan Africa, significantly reducing life expectancy and highlighting global health inequalities.","c_a8Em, The HIV/AIDS epidemic since the late 20th century has disproportionately affected developing nations, especially sub-Saharan Africa, significantly reducing life expectancy and highlighting global health inequalities."
c_eS98,"The 1918 influenza pandemic killed tens of millions worldwide, particularly affecting young adults, spread rapidly due to post-WWI global movement, and set a precedent for future global pandemics.","c_eS98, The 1918 influenza pandemic killed tens of millions worldwide, particularly affecting young adults, spread rapidly due to post-WWI global movement, and set a precedent for future global pandemics."
c_bbBz,"Globalization, including increased travel and trade, has accelerated the spread of diseases, with environmental factors and animal-transmitted diseases posing ongoing global health challenges.","c_bbBz, Globalization, including increased travel and trade, has accelerated the spread of diseases, with environmental factors and animal-transmitted diseases posing ongoing global health challenges."
c_CCqF,"Disease outbreaks often lead to social disruption and spur medical and technological advances, necessitating multifaceted prevention strategies including vaccines, environmental improvements, and behavioral changes.","c_CCqF, Disease outbreaks often lead to social disruption and spur medical and technological advances, necessitating multifaceted prevention strategies including vaccines, environmental improvements, and behavioral changes."
a_frs8,"For centuries, smallpox devastated populations worldwide until a late-20th-century global WHO vaccination campaign finally eradicated the disease.","a_frs8, For centuries, smallpox devastated populations worldwide until a late-20th-century global WHO vaccination campaign finally eradicated the disease."
a_0cU8,"Historically, malaria has been a persistent threat in tropical regions, killing over 600,000 people each year—mostly young children in Africa—and while improved public health measures have helped some countries eliminate the disease, mosquitoes have gradually become resistant to insecticides.","a_0cU8, Historically, malaria has been a persistent threat in tropical regions, killing over 600,000 people each year—mostly young children in Africa—and while improved public health measures have helped some countries eliminate the disease, mosquitoes have gradually become resistant to insecticides."
a_9i8J,"Before the mid-20th century, tuberculosis was nearly untreatable and caused widespread death, but the introduction of antibiotics in 1946 marked a turning point, even though drug-resistant strains later appeared in crowded environments like prisons.","a_9i8J, Before the mid-20th century, tuberculosis was nearly untreatable and caused widespread death, but the introduction of antibiotics in 1946 marked a turning point, even though drug-resistant strains later appeared in crowded environments like prisons."
a_plP7,"Historically, rapid urbanization and poor sanitation caused frequent cholera outbreaks, and although measures such as boiling water and handwashing were known to prevent the disease, cholera continued to claim nearly 95,000 lives each year.","a_plP7, Historically, rapid urbanization and poor sanitation caused frequent cholera outbreaks, and although measures such as boiling water and handwashing were known to prevent the disease, cholera continued to claim nearly 95,000 lives each year."
a_okU7,"Throughout modern history, factors like overcrowded cities, contaminated water, and limited healthcare have repeatedly worsened the spread of infectious diseases, prompting major public health reforms and policy changes worldwide.","a_okU7, Throughout modern history, factors like overcrowded cities, contaminated water, and limited healthcare have repeatedly worsened the spread of infectious diseases, prompting major public health reforms and policy changes worldwide."
c_yFRZ,"Increased longevity in modern times has led to higher incidences of age-related diseases such as Alzheimer's and heart disease, presenting new health challenges.","c_yFRZ, Increased longevity in modern times has led to higher incidences of age-related diseases such as Alzheimer's and heart disease, presenting new health challenges."
c_aj9Q,"International cooperation, exemplified by organizations like the WHO and initiatives such as polio eradication campaigns, plays a crucial role in global disease management and prevention.","c_aj9Q, International cooperation, exemplified by organizations like the WHO and initiatives such as polio eradication campaigns, plays a crucial role in global disease management and prevention."
KC-6.1.III,"Diseases, as well as medical and scientific developments, had significant effects on populations around the world.","KC-6.1.III, Diseases, as well as medical and scientific developments, had significant effects on populations around the world."
KC-6.1.III.A,"Diseases associated with poverty persisted while other diseases emerged as new epidemics and threats to human populations, in some cases leading to social disruption. These outbreaks spurred technological and medical advances. Some diseases occurred at higher incidence merely because of increased longevity.","KC-6.1.III.A, Diseases associated with poverty persisted while other diseases emerged as new epidemics and threats to human populations, in some cases leading to social disruption. These outbreaks spurred technological and medical advances. Some diseases occurred at higher incidence merely because of increased longevity."
IU_2l1Q,"Sanitation systems and clean water initiatives reduced cholera and other waterborne diseases, addressing public health crises caused by rapid urbanization during the Industrial Revolution.","IU_2l1Q, Sanitation systems and clean water initiatives reduced cholera and other waterborne diseases, addressing public health crises caused by rapid urbanization during the Industrial Revolution."
c_a84g,"Industrial development and increased use of fossil fuels for energy, transportation, and manufacturing have led to significant increases in greenhouse gas emissions, contributing to global warming and climate change.","c_a84g, Industrial development and increased use of fossil fuels for energy, transportation, and manufacturing have led to significant increases in greenhouse gas emissions, contributing to global warming and climate change."
c_ShAh,"Deforestation and desertification have reduced arable land, intensifying competition for food production and fueling conflicts over scarce agricultural resources.","c_ShAh, Deforestation and desertification have reduced arable land, intensifying competition for food production and fueling conflicts over scarce agricultural resources."
c_DeSp,"Desertification is the process by which fertile land becomes desert, often due to deforestation, drought, or poor agricultural practices.","c_DeSp, Desertification is the process by which fertile land becomes desert, often due to deforestation, drought, or poor agricultural practices."
c_Tp5U,"Rapid population growth in the 20th and 21st centuries has driven deforestation, desertification, and resource depletion due to increased demand for food, water, and land.","c_Tp5U, Rapid population growth in the 20th and 21st centuries has driven deforestation, desertification, and resource depletion due to increased demand for food, water, and land."
c_noED,"The Intergovernmental Panel on Climate Change (IPCC), a United Nations body, provides comprehensive scientific assessments that link human activities, especially fossil fuel emissions, to global warming and climate change, establishing the scientific basis for international environmental policies and debates.","c_noED, The Intergovernmental Panel on Climate Change (IPCC), a United Nations body, provides comprehensive scientific assessments that link human activities, especially fossil fuel emissions, to global warming and climate change, establishing the scientific basis for international environmental policies and debates."
c_uG5x,"Adopted in 1997 and enforced in 2005, the Kyoto Protocol is an international treaty under the United Nations Framework Convention on Climate Change (UNFCCC) that committed industrialized nations to legally binding targets for reducing greenhouse gas emissions to combat climate change.","c_uG5x, Adopted in 1997 and enforced in 2005, the Kyoto Protocol is an international treaty under the United Nations Framework Convention on Climate Change (UNFCCC) that committed industrialized nations to legally binding targets for reducing greenhouse gas emissions to combat climate change."
c_UFH7,"Greenhouse gas emissions from industrialization have driven climate change, intensifying extreme weather events, causing rising sea levels, and threatening coastal areas worldwide.","c_UFH7, Greenhouse gas emissions from industrialization have driven climate change, intensifying extreme weather events, causing rising sea levels, and threatening coastal areas worldwide."
c_qN22,"Climate change debates highlight tensions between environmental protection and economic development, creating conflicts among developed and developing nations, industries, and policymakers.","c_qN22, Climate change debates highlight tensions between environmental protection and economic development, creating conflicts among developed and developing nations, industries, and policymakers."
IU_622X,"As climate change intensified extreme weather events, global concerns grew, but debates over environmental policies and economic priorities remained unresolved.","IU_622X, As climate change intensified extreme weather events, global concerns grew, but debates over environmental policies and economic priorities remained unresolved."
KC-6.1.II.B,"The release of greenhouse gases and pollutants sparked debates over the causes of climate change, shaping global discussions on environmental responsibility.","KC-6.1.II.B, The release of greenhouse gases and pollutants sparked debates over the causes of climate change, shaping global discussions on environmental responsibility."
c_vwY1,"Industrial and agricultural demands have worsened water scarcity, leaving over a billion people without clean drinking water and fueling regional disputes over access.","c_vwY1, Industrial and agricultural demands have worsened water scarcity, leaving over a billion people without clean drinking water and fueling regional disputes over access."
c_WioQ,"Deforestation leads to habitat loss, causing species endangerment and extinction, and contributing to environmental degradation.","c_WioQ, Deforestation leads to habitat loss, causing species endangerment and extinction, and contributing to environmental degradation."
c_iVIl,"After 1950, rapid industrialization and economic growth in developing nations, particularly China and India, significantly contributed to increased global CO2 emissions and environmental challenges.","c_iVIl, After 1950, rapid industrialization and economic growth in developing nations, particularly China and India, significantly contributed to increased global CO2 emissions and environmental challenges."
c_NaY2,"Environmental activism has evolved from local concerns to global movements addressing planetary-scale challenges, combining youth movements, civil disobedience, and international cooperation to address climate change.","c_NaY2, Environmental activism has evolved from local concerns to global movements addressing planetary-scale challenges, combining youth movements, civil disobedience, and international cooperation to address climate change."
KC-6.1.II.A,"As human activity contributed to deforestation, desertification, a decline in air quality, and increased consumption of the world's supply of fresh water, humans competed over these and other resources more intensely than ever before.","KC-6.1.II.A, As human activity contributed to deforestation, desertification, a decline in air quality, and increased consumption of the world's supply of fresh water, humans competed over these and other resources more intensely than ever before."
a_bV2s,"Growing concerns over climate change and resource depletion have driven a shift from fossil fuels to nuclear and renewable energy, though coal and oil remain significant energy sources.","a_bV2s, Growing concerns over climate change and resource depletion have driven a shift from fossil fuels to nuclear and renewable energy, though coal and oil remain significant energy sources."
a_Xc7b,"Rapid urbanization and industrial expansion led to worsening air and water pollution, straining infrastructure and creating long-term environmental challenges.","a_Xc7b, Rapid urbanization and industrial expansion led to worsening air and water pollution, straining infrastructure and creating long-term environmental challenges."
RP_4s9M,"The global reliance on fossil fuels like petroleum, coal, and natural gas has driven industrial expansion but also caused environmental pollution and raised concerns about the depletion of nonrenewable energy sources.","RP_4s9M, The global reliance on fossil fuels like petroleum, coal, and natural gas has driven industrial expansion but also caused environmental pollution and raised concerns about the depletion of nonrenewable energy sources."
