Node ID,Node Statement,"Node ID, Node Statement"
KC-5.3.I.C,"Enlightenment ideas and religious ideals influenced various reform movements. These reform movements contributed to the expansion of rights, as seen in expanded suffrage, the abolition of slavery, and the end of serfdom.","KC-5.3.I.C, Enlightenment ideas and religious ideals influenced various reform movements. These reform movements contributed to the expansion of rights, as seen in expanded suffrage, the abolition of slavery, and the end of serfdom."
KC-5.3.IV.B,Demands for women's suffrage and an emergent feminism challenged political and gender hierarchies.,"KC-5.3.IV.B, Demands for women's suffrage and an emergent feminism challenged political and gender hierarchies."
KC-5.3.II.ii,"People around the world developed a new sense of commonality based on language, religion, social customs, and territory. This was sometimes harnessed by governments to foster a sense of unity.","KC-5.3.II.ii, People around the world developed a new sense of commonality based on language, religion, social customs, and territory. This was sometimes harnessed by governments to foster a sense of unity."
KC-5.3,"The 18th century marked the beginning of an intense period of revolution and rebellion
against existing governments, leading to the establishment of new nation-states around the world.","KC-5.3, The 18th century marked the beginning of an intense period of revolution and rebellion
against existing governments, leading to the establishment of new nation-states around the world."
KC-5.3.IV.A.i,"Discontent with monarchist and imperial rule encouraged the development of systems of government and various ideologies, including democracy and 19th-century liberalism.","KC-5.3.IV.A.i, Discontent with monarchist and imperial rule encouraged the development of systems of government and various ideologies, including democracy and 19th-century liberalism."
KC-5.3.III.B,"Colonial subjects in the Americas led a series of rebellions inspired by democratic ideals. The American Revolution, and its successful establishment of a republic, the United States of America, was a model and inspiration for a number of the revolutions that followed. The American Revolution, the Haitian Revolution, and the Latin American independence movements facilitated the emergence of independent states in the Americas.","KC-5.3.III.B, Colonial subjects in the Americas led a series of rebellions inspired by democratic ideals. The American Revolution, and its successful establishment of a republic, the United States of America, was a model and inspiration for a number of the revolutions that followed. The American Revolution, the Haitian Revolution, and the Latin American independence movements facilitated the emergence of independent states in the Americas."
KC-5.3.I.B,"The ideas of Enlightenment philosophers, as reflected in revolutionary documents- including the American Declaration of Independence during the American Revolution, the French ""Declaration of the Rights of Man and of the Citizen"" during the French Revolution, and Bolívar's ""Letter from Jamaica"" on the eve of the Latin American revolutions- influenced resistance to existing political authority, often in pursuit of independence and democratic ideals.","KC-5.3.I.B, The ideas of Enlightenment philosophers, as reflected in revolutionary documents- including the American Declaration of Independence during the American Revolution, the French ""Declaration of the Rights of Man and of the Citizen"" during the French Revolution, and Bolívar's ""Letter from Jamaica"" on the eve of the Latin American revolutions- influenced resistance to existing political authority, often in pursuit of independence and democratic ideals."
KC-5.3.II.iii,"Newly imagined national communities often linked this new national identity with borders of the state, and in some cases, nationalists challenged boundaries or sought unification of fragmented regions.","KC-5.3.II.iii, Newly imagined national communities often linked this new national identity with borders of the state, and in some cases, nationalists challenged boundaries or sought unification of fragmented regions."
KC-5.1.I.A,"A variety of factors contributed to the growth of industrial production and eventually resulted in the Industrial Revolution, including: -Proximity to waterways; access to rivers and canals, -Geographical distribution of coal, iron, and timber, -Urbanization, -Improved agricultural productivity, -Legal protection of private property, -Access to foreign resources, -Accumulation of capital","KC-5.1.I.A, A variety of factors contributed to the growth of industrial production and eventually resulted in the Industrial Revolution, including: -Proximity to waterways; access to rivers and canals, -Geographical distribution of coal, iron, and timber, -Urbanization, -Improved agricultural productivity, -Legal protection of private property, -Access to foreign resources, -Accumulation of capital"
KC-5.1.I.C,The development of the factory system concentrated production in a single location and led to an increasing degree of specialization of labor.,"KC-5.1.I.C, The development of the factory system concentrated production in a single location and led to an increasing degree of specialization of labor."
KC-5.1.II.B,"The rapid development of steam-powered industrial production in European countries and the U.S. contributed to the increase in these regions' share of global manufacturing during the first Industrial Revolution. While Middle Eastern and Asian countries continued to produce manufactured goods, these regions' share in global manufacturing declined.","KC-5.1.II.B, The rapid development of steam-powered industrial production in European countries and the U.S. contributed to the increase in these regions' share of global manufacturing during the first Industrial Revolution. While Middle Eastern and Asian countries continued to produce manufactured goods, these regions' share in global manufacturing declined."
KC-5.1.I.D,"As new methods of industrial production became more common in parts of northwestern Europe, they spread to other parts of Europe and the United States, Russia, and Japan.","KC-5.1.I.D, As new methods of industrial production became more common in parts of northwestern Europe, they spread to other parts of Europe and the United States, Russia, and Japan."
KC-5.1.I.B,"The development of machines, including steam engines and the internal combustion engine, made it possible to take advantage of both existing and vast newly discovered resources of energy stored in fossil fuels, specifically coal and oil. The fossil fuels revolution greatly increased the energy available to human societies.","KC-5.1.I.B, The development of machines, including steam engines and the internal combustion engine, made it possible to take advantage of both existing and vast newly discovered resources of energy stored in fossil fuels, specifically coal and oil. The fossil fuels revolution greatly increased the energy available to human societies."
KC-5.1.I.E,"The ""second industrial revolution"" led to new methods in the production of steel, chemicals, electricity, and precision machinery during the second half of the 19th century.","KC-5.1.I.E, The ""second industrial revolution"" led to new methods in the production of steel, chemicals, electricity, and precision machinery during the second half of the 19th century."
KC-5.1.IV,"Railroads, steamships, and the telegraph made exploration, development, and communication possible in interior regions globally, which led to increased trade and migration.","KC-5.1.IV, Railroads, steamships, and the telegraph made exploration, development, and communication possible in interior regions globally, which led to increased trade and migration."
KC-5.1.V.C,"As the influence of the Industrial Revolution grew, a small number of states and governments promoted their own state-sponsored visions of industrialization.","KC-5.1.V.C, As the influence of the Industrial Revolution grew, a small number of states and governments promoted their own state-sponsored visions of industrialization."
KC-5.2.II.A,The expansion of U.S. and European influence in Asia led to internal reform in Japan that supported industrialization and led to the growing regional power of Japan in the Meiji Era.,"KC-5.2.II.A, The expansion of U.S. and European influence in Asia led to internal reform in Japan that supported industrialization and led to the growing regional power of Japan in the Meiji Era."
KC-5.1.III.A,"Western European countries began abandoning mercantilism and adopting free trade policies, partly in response to the growing acceptance of Adam Smith's theories of laissez-faire capitalism and free markets.","KC-5.1.III.A, Western European countries began abandoning mercantilism and adopting free trade policies, partly in response to the growing acceptance of Adam Smith's theories of laissez-faire capitalism and free markets."
KC-5.1.III.B,The global nature of trade and production contributed to the proliferation of large-scale transnational businesses that relied on new practices in banking and finance.,"KC-5.1.III.B, The global nature of trade and production contributed to the proliferation of large-scale transnational businesses that relied on new practices in banking and finance."
KC-5.1,"The development of industrial capitalism led to increased standards of living for some, and to continued improvement in manufacturing methods that increased the availability, affordability, and variety of consumer goods.
","KC-5.1, The development of industrial capitalism led to increased standards of living for some, and to continued improvement in manufacturing methods that increased the availability, affordability, and variety of consumer goods.
"
KC-5.1.V.D,"In response to the social and economic changes brought about by industrial capitalism, some governments, organizations, and individuals promoted various types of political, social, educational, and urban reforms.","KC-5.1.V.D, In response to the social and economic changes brought about by industrial capitalism, some governments, organizations, and individuals promoted various types of political, social, educational, and urban reforms."
KC-5.1.V.A,"In industrialized states, many workers organized themselves, often in labor unions, to improve working conditions, limit hours, and gain higher wages. Workers’ movements and political parties emerged in different areas, promoting alternative visions of society.","KC-5.1.V.A, In industrialized states, many workers organized themselves, often in labor unions, to improve working conditions, limit hours, and gain higher wages. Workers’ movements and political parties emerged in different areas, promoting alternative visions of society."
KC-5.3.IV.A.ii,"Discontent with established power structures encouraged the development of various ideologies, including those espoused by Karl Marx, and the ideas of socialism and communism.","KC-5.3.IV.A.ii, Discontent with established power structures encouraged the development of various ideologies, including those espoused by Karl Marx, and the ideas of socialism and communism."
KC-5.1.V.B,"In response to the expansion of industrializing states, some governments in Asia and Africa, including the Ottoman Empire and Qing China, sought to reform and modernize their economies and militaries. Reform efforts were often resisted by some members of government or established elite groups.","KC-5.1.V.B, In response to the expansion of industrializing states, some governments in Asia and Africa, including the Ottoman Empire and Qing China, sought to reform and modernize their economies and militaries. Reform efforts were often resisted by some members of government or established elite groups."
KC-5.1.VI.A,"New social classes, including the middle class and the industrial working class, developed.","KC-5.1.VI.A, New social classes, including the middle class and the industrial working class, developed."
KC-5.1.VI.B,"While women and often children in working class families typically held wage-earning jobs to supplement their families' income, middle-class women who did not have the same economic demands to satisfy were increasingly limited to roles in the household or roles focused on child development.","KC-5.1.VI.B, While women and often children in working class families typically held wage-earning jobs to supplement their families' income, middle-class women who did not have the same economic demands to satisfy were increasingly limited to roles in the household or roles focused on child development."
KC-5.1.VI.C,"The rapid urbanization that accompanied global capitalism at times led to a variety of challenges, including pollution, poverty, increased crime, public health crises, housing shortages, and insufficient infrastructure to accommodate urban growth.","KC-5.1.VI.C, The rapid urbanization that accompanied global capitalism at times led to a variety of challenges, including pollution, poverty, increased crime, public health crises, housing shortages, and insufficient infrastructure to accommodate urban growth."
IU_s7gP,"The unification of Germany in significantly altered European power structures, weakening the longstanding Franco-British rivalry and contributing to shifting alliances and tensions in the decades that followed.","IU_s7gP, The unification of Germany in significantly altered European power structures, weakening the longstanding Franco-British rivalry and contributing to shifting alliances and tensions in the decades that followed."
IU_v3hL,"Enlightenment ideals expanded political rights in the 19th century, shaping later democratic and decolonization movements.","IU_v3hL, Enlightenment ideals expanded political rights in the 19th century, shaping later democratic and decolonization movements."
IU_g2sD,"Factory-based mass production in the 18th and 19th centuries replaced traditional artisanal methods, transforming labor systems and industrial output.","IU_g2sD, Factory-based mass production in the 18th and 19th centuries replaced traditional artisanal methods, transforming labor systems and industrial output."
IU_7tWJ,"Industrialization reshaped global power dynamics, fueling imperial expansion, military competition, and shifting global trade patterns in the late 19th century.","IU_7tWJ, Industrialization reshaped global power dynamics, fueling imperial expansion, military competition, and shifting global trade patterns in the late 19th century."
IU_CMPE,"Mechanization and automation in the 19th century increased demand for unskilled labor, as factory owners prioritized efficiency and cost-cutting, driving mass production and reshaping global markets.","IU_CMPE, Mechanization and automation in the 19th century increased demand for unskilled labor, as factory owners prioritized efficiency and cost-cutting, driving mass production and reshaping global markets."
IU_d4H7,"Steam power and railroads enabled both industrialization and imperial expansion, as European states used these technologies to extract resources from colonies and fuel global trade competition.","IU_d4H7, Steam power and railroads enabled both industrialization and imperial expansion, as European states used these technologies to extract resources from colonies and fuel global trade competition."
IU_YHZz,"Industrial technological advancements not only fueled economic growth and urbanization but also strengthened European imperial control by improving military logistics, transportation, and communication in global colonies.","IU_YHZz, Industrial technological advancements not only fueled economic growth and urbanization but also strengthened European imperial control by improving military logistics, transportation, and communication in global colonies."
IU_Ffpk,"Recognizing the economic and military advantages of industrialization, governments actively promoted industrial growth by implementing economic policies, investing in infrastructure, and launching state-sponsored modernization programs, which in turn accelerated national development and global competitiveness.","IU_Ffpk, Recognizing the economic and military advantages of industrialization, governments actively promoted industrial growth by implementing economic policies, investing in infrastructure, and launching state-sponsored modernization programs, which in turn accelerated national development and global competitiveness."
IU_e1JS,"Industrialization, economic liberalism, and business pressure drove the shift from mercantilism to free trade and laissez-faire capitalism, restructuring global commerce.","IU_e1JS, Industrialization, economic liberalism, and business pressure drove the shift from mercantilism to free trade and laissez-faire capitalism, restructuring global commerce."
IU_sPTZ,"Japan’s Meiji-era industrialization dismantled feudal economic structures, enabling its rise as an economic power, unlike much of Asia where traditional systems persisted.","IU_sPTZ, Japan’s Meiji-era industrialization dismantled feudal economic structures, enabling its rise as an economic power, unlike much of Asia where traditional systems persisted."
IU_E5NZ,"From the late 18th to the 19th century, revolutionary movements and the spread of Enlightenment ideals pushed many governments to adopt more liberal policies, resulting in the expansion of political rights and greater public participation in governance.","IU_E5NZ, From the late 18th to the 19th century, revolutionary movements and the spread of Enlightenment ideals pushed many governments to adopt more liberal policies, resulting in the expansion of political rights and greater public participation in governance."
IU_WuRq,"Economic rivalries among nations persisted throughout the 19th century, maintaining a long history of commercial and political competition, yet these rivalries intensified as industrialized nations vied for resources, markets, and imperial territories.","IU_WuRq, Economic rivalries among nations persisted throughout the 19th century, maintaining a long history of commercial and political competition, yet these rivalries intensified as industrialized nations vied for resources, markets, and imperial territories."
IU_v5cp,"Despite industrialization and shifting global markets, Latin America and Africa continued to serve as primary sources of minerals and metals for global trade, reinforcing long-standing colonial dependencies even as new forms of economic exploitation emerged.","IU_v5cp, Despite industrialization and shifting global markets, Latin America and Africa continued to serve as primary sources of minerals and metals for global trade, reinforcing long-standing colonial dependencies even as new forms of economic exploitation emerged."
IU_KqDQ,"While European imperialism had existed for centuries, the Industrial Revolution’s demand for raw materials and new markets fueled a significant expansion of imperial control in the 19th century, deepening colonial exploitation and reshaping global economies.","IU_KqDQ, While European imperialism had existed for centuries, the Industrial Revolution’s demand for raw materials and new markets fueled a significant expansion of imperial control in the 19th century, deepening colonial exploitation and reshaping global economies."
IU_1P3o,"Although technological and commercial innovations had driven economic activity for centuries, the 19th century saw significant advancements in banking systems, corporate structures, and financial institutions, further accelerating global trade and industrial growth.","IU_1P3o, Although technological and commercial innovations had driven economic activity for centuries, the 19th century saw significant advancements in banking systems, corporate structures, and financial institutions, further accelerating global trade and industrial growth."
IU_6GrZ,"Industrialization in the 19th century expanded transnational businesses, linking economies across continents and increasing global economic interdependence.","IU_6GrZ, Industrialization in the 19th century expanded transnational businesses, linking economies across continents and increasing global economic interdependence."
IU_RIyj,"Europe remained the dominant global power, continuing a long-established pattern of influence, yet its expansion in the 19th century was driven by new military technologies, industrial production, and political strategies that extended its reach further than before.","IU_RIyj, Europe remained the dominant global power, continuing a long-established pattern of influence, yet its expansion in the 19th century was driven by new military technologies, industrial production, and political strategies that extended its reach further than before."
IU_lOhC,"Consumerism had long been a feature of economic life, but industrial societies saw its rapid expansion as mass production and rising wages made goods more widely accessible, fundamentally altering patterns of consumption.","IU_lOhC, Consumerism had long been a feature of economic life, but industrial societies saw its rapid expansion as mass production and rising wages made goods more widely accessible, fundamentally altering patterns of consumption."
IU_fnr0,"Industrialization and urbanization increased demands for political representation, contributing to both nationalist movements and social reforms that expanded suffrage and political rights in industrialized states.","IU_fnr0, Industrialization and urbanization increased demands for political representation, contributing to both nationalist movements and social reforms that expanded suffrage and political rights in industrialized states."
IU_mJMO,"Industrialization and economic displacement fueled mass migration, forming ethnic enclaves in urban centers and prompting immigration restrictions to control labor markets.","IU_mJMO, Industrialization and economic displacement fueled mass migration, forming ethnic enclaves in urban centers and prompting immigration restrictions to control labor markets."
IU_2xUC,"Despite some expansion of suffrage, entrenched social hierarchies and political fears of disrupting the existing power structure led to continued restrictions on political participation for women, minorities, and the working class in many societies.","IU_2xUC, Despite some expansion of suffrage, entrenched social hierarchies and political fears of disrupting the existing power structure led to continued restrictions on political participation for women, minorities, and the working class in many societies."
IU_dgwm,"Throughout the 19th century, social structures based on economic and ethnic divisions persisted, maintaining long-established hierarchies, yet industrialization introduced new forms of social stratification that reshaped class dynamics.","IU_dgwm, Throughout the 19th century, social structures based on economic and ethnic divisions persisted, maintaining long-established hierarchies, yet industrialization introduced new forms of social stratification that reshaped class dynamics."
IU_TGhn,"Despite growing advocacy for women’s and enslaved people’s rights, systemic oppression remained a persistent feature of 19th-century societies, reflecting a long history of social inequality even as reform movements gained momentum.","IU_TGhn, Despite growing advocacy for women’s and enslaved people’s rights, systemic oppression remained a persistent feature of 19th-century societies, reflecting a long history of social inequality even as reform movements gained momentum."
IU_Odhw,"Despite shifts in wealth distribution during the 19th century, class distinctions persisted, with economic disparities reinforcing social hierarchies in post-independence Latin America and industrialized Europe.","IU_Odhw, Despite shifts in wealth distribution during the 19th century, class distinctions persisted, with economic disparities reinforcing social hierarchies in post-independence Latin America and industrialized Europe."
IU_lOhC,"Consumerism had long been a feature of economic life, but industrial societies saw its rapid expansion as mass production and rising wages made goods more widely accessible, fundamentally altering patterns of consumption.","IU_lOhC, Consumerism had long been a feature of economic life, but industrial societies saw its rapid expansion as mass production and rising wages made goods more widely accessible, fundamentally altering patterns of consumption."
IU_fnr0,"Industrialization and urbanization increased demands for political representation, contributing to both nationalist movements and social reforms that expanded suffrage and political rights in industrialized states.","IU_fnr0, Industrialization and urbanization increased demands for political representation, contributing to both nationalist movements and social reforms that expanded suffrage and political rights in industrialized states."
IU_mJMO,"Industrialization and economic displacement fueled mass migration, forming ethnic enclaves in urban centers and prompting immigration restrictions to control labor markets.","IU_mJMO, Industrialization and economic displacement fueled mass migration, forming ethnic enclaves in urban centers and prompting immigration restrictions to control labor markets."
IU_2xUC,"Despite some expansion of suffrage, entrenched social hierarchies and political fears of disrupting the existing power structure led to continued restrictions on political participation for women, minorities, and the working class in many societies.","IU_2xUC, Despite some expansion of suffrage, entrenched social hierarchies and political fears of disrupting the existing power structure led to continued restrictions on political participation for women, minorities, and the working class in many societies."
IU_dgwm,"Throughout the 19th century, social structures based on economic and ethnic divisions persisted, maintaining long-established hierarchies, yet industrialization introduced new forms of social stratification that reshaped class dynamics.","IU_dgwm, Throughout the 19th century, social structures based on economic and ethnic divisions persisted, maintaining long-established hierarchies, yet industrialization introduced new forms of social stratification that reshaped class dynamics."
IU_TGhn,"Despite growing advocacy for women’s and enslaved people’s rights, systemic oppression remained a persistent feature of 19th-century societies, reflecting a long history of social inequality even as reform movements gained momentum.","IU_TGhn, Despite growing advocacy for women’s and enslaved people’s rights, systemic oppression remained a persistent feature of 19th-century societies, reflecting a long history of social inequality even as reform movements gained momentum."
IU_Odhw,"Despite shifts in wealth distribution during the 19th century, class distinctions persisted, with economic disparities reinforcing social hierarchies in post-independence Latin America and industrialized Europe.","IU_Odhw, Despite shifts in wealth distribution during the 19th century, class distinctions persisted, with economic disparities reinforcing social hierarchies in post-independence Latin America and industrialized Europe."
